Name	Package	Protection
android.permission.USE_ATTESTATION_VERIFICATION_SERVICE	android	2
android.permission.READ_PEOPLE_DATA	android	100663298
android.permission.READ_CELL_BROADCASTS	android	1
androidx.fragment.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	com.google.android.gsf	2
android.permission.SCHEDULE_EXACT_ALARM	android	64
android.permission.REQUEST_DELETE_PACKAGES	android	
android.permission.SUSPEND_APPS	android	67108866
android.permission.OEM_UNLOCK_STATE	android	2
com.google.android.documentsui.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	com.google.android.documentsui	2
android.permission.REGISTER_CONNECTION_MANAGER	android	18
android.permission.MANAGE_DEVICE_ADMINS	android	67108866
android.permission.CLEAR_APP_CACHE	android	18
android.permission.ASSOCIATE_INPUT_DEVICE_TO_DISPLAY	android	2
android.permission.ACCESS_TV_DESCRAMBLER	android	32786
android.permission.SOUND_TRIGGER_RUN_IN_BATTERY_SAVER	android	18
android.permission.BIND_CONTROLS	android	2
com.google.android.gms.permission.CAR_VENDOR_EXTENSION	com.google.android.gms	1
com.google.android.apps.safetyhub.carcrash.settings.READ	com.google.android.apps.safetyhub	
com.google.android.gms.supervision.permission.C2D_MESSAGE	com.google.android.gms.supervision	2
android.permission.MODIFY_QUIET_MODE	android	67108914
android.permission.CHANGE_APP_IDLE_STATE	android	18
com.google.android.gms.auth.permission.GOOGLE_ACCOUNT_CHANGE	com.google.android.gms	2
android.permission.BIND_SETTINGS_SUGGESTIONS_SERVICE	android	2
android.permission.BRIGHTNESS_SLIDER_USAGE	android	50
com.google.android.gms.trustagent.framework.model.DATA_ACCESS	com.google.android.gms	2
android.permission.BIND_TRUST_AGENT	android	2
com.google.android.apps.pixelmigrate.RESET_FLOW_PERMISSION	com.google.android.apps.restore	2
com.google.android.googleapps.permission.GOOGLE_AUTH.mobile	com.google.android.gsf	2
android.permission.MANAGE_DOCUMENTS	android	67108866
android.permission.TEST_BLACKLISTED_PASSWORD	android	2
android.permission.ACCESS_PDB_STATE	android	67108866
android.permission.TEST_MANAGE_ROLLBACKS	android	2
android.permission.MANAGE_NETWORK_POLICY	android	2
android.permission.BIND_REMOTEVIEWS	android	18
com.verizon.mips.services.FILE_ACCESS	com.verizon.mips.services	18
android.permission.REMOTE_DISPLAY_PROVIDER	android	18
com.google.android.apps.gcs.permission.RECEIVE_NETWORK_SCORES	com.google.android.apps.gcs	2
android.permission.BACKGROUND_CAMERA	android	67108868
android.permission.ASEC_MOUNT_UNMOUNT	android	2
com.google.android.apps.docs.permission.SYNC_STATUS	com.google.android.apps.docs	
android.permission.GRANT_RUNTIME_PERMISSIONS	android	770
android.permission.ADD_TRUSTED_DISPLAY	android	67108866
android.permission.MANAGE_NOTIFICATION_LISTENERS	android	258
android.permission.SET_POINTER_SPEED	android	2
com.google.android.wallpaper.effects.QUERY_EFFECT	com.google.android.wallpaper.effects	1026
android.permission.SUBSTITUTE_SHARE_TARGET_APP_NAME_AND_ICON	android	18
android.permission.CHANGE_BACKGROUND_DATA_SETTING	android	2
android.permission.BIND_RESUME_ON_REBOOT_SERVICE	android	2
android.permission.READ_CONTENT_RATING_SYSTEMS	android	18
com.google.android.euicc.permission.INTERNAL_BROADCAST	com.google.android.euicc	2
android.permission.MANAGE_NOTIFICATIONS	android	2
android.permission.USE_COLORIZED_NOTIFICATIONS	android	67110914
android.permission.MANAGE_GAME_MODE	android	18
com.android.systemui.permission.SELF	com.android.systemui	2
com.android.chrome.TOS_ACKED	com.android.chrome	18
android.permission.GLOBAL_SEARCH	android	18
android.permission.BLUETOOTH_ADVERTISE	android	1
com.android.vending.p2p.APP_INSTALL_API	com.android.vending	
android.permission.WIFI_SET_DEVICE_MOBILITY_STATE	android	18
com.google.android.apps.tycho.WRITE_EXPERIMENTS	com.google.android.apps.tycho	2
android.permission.NET_TUNNELING	android	67108866
com.google.android.permission.USE_GRIL	com.google.android.grilservice	18
android.permission.SEND_SHOW_SUSPENDED_APP_DETAILS	android	2
android.permission.CONNECTIVITY_INTERNAL	android	18
com.google.android.googleapps.permission.GOOGLE_AUTH.reader	com.google.android.gsf	
android.permission.FACTORY_TEST	android	2
android.permission.SET_WALLPAPER_HINTS	android	
android.permission.BIND_SELECTION_TOOLBAR_RENDER_SERVICE	android	2
android.permission.MANAGE_MEDIA_PROJECTION	android	2
android.permission.ALLOW_SLIPPERY_TOUCHES	android	100663314
android.permission.READ_SYNC_SETTINGS	android	
android.permission.QUERY_USERS	android	67108866
android.permission.CAMERA_INJECT_EXTERNAL_CAMERA	android	2
android.permission.START_ACTIVITIES_FROM_BACKGROUND	android	67158546
com.google.android.googleapps.permission.GOOGLE_AUTH.sierra	com.google.android.gsf	2
com.google.android.gms.permission.SHOW_TRANSACTION_RECEIPT	com.google.android.gms	2
com.google.android.googleapps.permission.GOOGLE_AUTH.speech	com.google.android.gsf	2
com.google.android.apps.now.CURRENT_ACCOUNT_ACCESS	com.google.android.googlequicksearchbox	2
com.google.android.partnersetup.permission.ACCESS_PROVIDER	com.google.android.partnersetup	2
com.android.browser.permission.WRITE_HISTORY_BOOKMARKS	android	
android.permission.SUGGEST_EXTERNAL_TIME	android	18
com.android.chrome.permission.C2D_MESSAGE	com.android.chrome	2
android.permission.BIND_TELEPHONY_DATA_SERVICE	android	2
com.google.android.apps.nexuslauncher.permission.WRITE_SETTINGS	com.google.android.apps.nexuslauncher	18
android.permission.GET_ACCOUNTS	android	1
android.permission.BROADCAST_PACKAGE_REMOVED	android	2
com.android.bluetooth.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	com.google.android.bluetooth	2
android.permission.BIND_CELL_BROADCAST_SERVICE	android	2
android.permission.VERIFY_ATTESTATION	android	2
android.permission.READ_COMPAT_CHANGE_CONFIG	android	18
android.permission.SET_WALLPAPER_DIM_AMOUNT	android	18
com.android.systemui.permission.FLAGS	com.android.systemui	2
android.permission.DISABLE_INPUT_DEVICE	android	2
android.permission.LOADER_USAGE_STATS	android	82
com.google.android.finsky.permission.INTERNAL_BROADCAST	com.android.vending	2
android.permission.RUN_IN_BACKGROUND	android	2
android.permission.OVERRIDE_WIFI_CONFIG	android	134217746
android.permission.MANAGE_BIOMETRIC_DIALOG	android	2
android.permission.FORCE_STOP_PACKAGES	android	18
android.permission.SUGGEST_MANUAL_TIME_AND_ZONE	android	2
com.google.android.gms.permission.CAR_MILEAGE	com.google.android.gms	1
android.permission.COMPANION_APPROVE_WIFI_CONNECTIONS	android	18
androidx.legacy.coreui.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	com.google.android.gsf	2
android.permission.MANAGE_CA_CERTIFICATES	android	18
android.permission.START_VIEW_PERMISSION_USAGE	android	258
android.permission.SET_MEDIA_KEY_LISTENER	android	50
android.permission.MODIFY_TOUCH_MODE_STATE	android	2
android.permission.HIDE_NON_SYSTEM_OVERLAY_WINDOWS	android	1026
android.permission.CAPTURE_VIDEO_OUTPUT	android	2
android.permission.ACCESS_NOTIFICATIONS	android	82
com.google.android.googleapps.permission.GOOGLE_AUTH.geowiki	com.google.android.gsf	
android.permission.HANDLE_CALL_INTENT	com.android.server.telecom	18
android.permission.MEDIA_RESOURCE_OVERRIDE_PID	android	2
android.permission.WRITE_EXTERNAL_STORAGE	android	1
android.permission.TRIGGER_LOST_MODE	android	67108866
android.permission.CUSTOMIZE_SYSTEM_UI	com.android.systemui	18
android.permission.VIBRATE	android	4096
android.permission.READ_CARRIER_APP_INFO	android	2
android.permission.CAPTURE_BLACKOUT_CONTENT	android	2
com.android.vending.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	com.android.vending	2
android.permission.BIND_GBA_SERVICE	android	2
android.permission.REGISTER_MEDIA_RESOURCE_OBSERVER	android	18
com.android.certinstaller.INSTALL_AS_USER	com.android.certinstaller	2
com.google.android.gsf.permission.CONNECTION	com.google.android.gsf	2
android.permission.MANAGE_TOAST_RATE_LIMITING	android	2
android.permission.BIND_ACCESSIBILITY_SERVICE	android	2
android.permission.MANAGE_APP_HIBERNATION	android	258
android.permission.MODIFY_ACCESSIBILITY_DATA	android	2
com.google.android.googleapps.permission.GOOGLE_AUTH.blogger	com.google.android.gsf	2
android.server.checkin.CHECKIN.permission.C2D_MESSAGE	com.google.android.gsf	2
android.permission.START_FOREGROUND_SERVICES_FROM_BACKGROUND	android	67158546
android.permission.MANAGE_ACTIVITY_STACKS	android	2
com.android.mtp.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	com.android.mtp	2
android.permission.UPDATE_TIME_ZONE_RULES	android	18
android.permission.SEND_CALL_LOG_CHANGE	com.android.providers.contacts	18
com.google.android.dreamlinerupdater.permission.WIRELESS_CHARGER	com.google.android.dreamlinerupdater	18
com.android.wifi.dialog.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	com.google.android.wifi.dialog	2
com.verizon.services.eps.EPS_SWITCH_ENV	com.verizon.mips.services	2
android.permission.HANDLE_CAR_MODE_CHANGES	android	18
android.permission.HDMI_CEC	android	32786
android.permission.BIND_INPUT_METHOD	android	2
android.permission.INVOKE_CARRIER_SETUP	android	18
android.permission.WRITE_SECURITY_LOG	android	18
android.permission.CHANGE_DEVICE_IDLE_TEMP_WHITELIST	android	18
com.android.egg.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	com.android.egg	2
android.permission.REMOVE_DRM_CERTIFICATES	android	18
android.permission.INTERACT_ACROSS_PROFILES	android	66
android.permission.CHANGE_LOWPAN_STATE	android	18
android.permission.READ_USER_DICTIONARY	android	
android.permission.FILTER_EVENTS	android	2
com.google.android.googlequicksearchbox.permission.NGA_SURVEY	com.google.android.googlequicksearchbox	2
com.google.android.apps.nexuslauncher.permission.QSB	com.google.android.apps.nexuslauncher	18
com.android.wallpaper.livepicker.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	com.android.wallpaper.livepicker	2
android.permission.WIFI_UPDATE_USABILITY_STATS_SCORE	android	18
com.google.android.gms.permission.SAFETY_NET	com.google.android.gms	2
android.permission.WHITELIST_RESTRICTED_PERMISSIONS	android	258
com.google.android.gms.vehicle.permission.SHARED_AUTO_SENSOR_DATA	com.google.android.gms	2
com.google.android.googleapps.permission.GOOGLE_AUTH.speechpersonalization	com.google.android.gsf	2
android.permission.RECEIVE_EMERGENCY_BROADCAST	android	18
androidx.legacy.v4.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	com.google.android.hardwareinfo	2
android.permission.BIND_EXTERNAL_STORAGE_SERVICE	android	2
android.permission.SET_CLIP_SOURCE	android	33554434
com.google.android.apps.tycho.permission.C2D_MESSAGE	com.google.android.apps.tycho	2
android.permission.CAPTURE_MEDIA_OUTPUT	android	67108882
com.google.android.providers.talk.permission.READ_ONLY	com.google.android.gsf	1
com.google.android.finsky.permission.GEARHEAD_SERVICE	com.android.vending	18
com.android.printservice.recommendation.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	com.google.android.printservice.recommendation	2
com.android.traceur.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	com.android.traceur	2
android.permission.BIND_TEXTCLASSIFIER_SERVICE	android	2
android.permission.VIEW_INSTANT_APPS	android	1026
com.gsma.services.permission.RCS	com.shannon.rcsservice	18
android.permission.CREATE_USERS	android	2
android.permission.MANAGE_SLICE_PERMISSIONS	android	2
com.google.android.gms.googlehelp.LAUNCH_SUPPORT_SCREENSHARE	com.google.android.gms	18
android.permission.READ_CLIPBOARD_IN_BACKGROUND	android	67108866
android.permission.MODIFY_NETWORK_ACCOUNTING	android	18
com.google.android.gms.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	com.google.android.gms	2
android.permission.MANAGE_SCOPED_ACCESS_DIRECTORY_PERMISSIONS	android	2
android.permission.BIND_WALLPAPER_EFFECTS_GENERATION_SERVICE	android	2
com.android.cellbroadcastservice.FULL_ACCESS_CELL_BROADCAST_HISTORY	com.google.android.cellbroadcastservice	2
com.google.android.gms.common.internal.SHARED_PREFERENCES_PERMISSION	com.google.android.gms	2
android.permission.CRYPT_KEEPER	android	67108882
android.permission.CONTROL_AUTOMOTIVE_GNSS	android	18
android.permission.SEND_EMBMS_INTENTS	android	18
android.permission.ENABLE_TEST_HARNESS_MODE	android	2
android.permission.BIND_NFC_SERVICE	android	2
android.permission.CHANGE_APP_LAUNCH_TIME_ESTIMATE	android	18
com.google.android.apps.gsa.nga.permissions.EDIT_PREFERENCES	com.google.android.googlequicksearchbox	2
android.permission.REQUEST_COMPANION_PROFILE_WATCH	android	
android.permission.MANAGE_WALLPAPER_EFFECTS_GENERATION	android	18
com.google.android.apps.messaging.services.ACCESS_MESSAGING_NOTIFICATION_SERVICE	com.google.android.apps.messaging	
android.permission.START_PRINT_SERVICE_CONFIG_ACTIVITY	com.android.printspooler	2
android.permission.CONFIGURE_DISPLAY_BRIGHTNESS	android	50
android.permission.SET_UNRESTRICTED_GESTURE_EXCLUSION	android	33554450
com.android.imsserviceentitlement.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	com.android.imsserviceentitlement	2
com.android.voicemail.permission.WRITE_VOICEMAIL	android	67108882
com.google.android.gms.permission.SHOW_WARM_WELCOME_TAPANDPAY_APP	com.google.android.gms	2
com.google.android.systemui.permission.WIRELESS_CHARGER_STATUS	com.android.systemui	18
android.permission.GET_DETAILED_TASKS	android	2
android.permission.CALL_AUDIO_INTERCEPTION	android	18
com.google.android.gm.email.permission.READ_ATTACHMENT	com.google.android.gm	2
android.permission.NOTIFY_PENDING_SYSTEM_UPDATE	android	18
android.permission.DISPATCH_PROVISIONING_MESSAGE	android	18
android.permission.ALLOW_ANY_CODEC_FOR_PLAYBACK	android	18
android.permission.MODIFY_APPWIDGET_BIND_PERMISSIONS	android	18
com.verizon.mips.services.sku_launch	com.verizon.mips.services	18
android.permission.ACCESS_WIFI_STATE	android	
android.permission.ACCESS_TELEPHONY_SIMINFO_DB	com.android.providers.telephony	2
android.permission.READ_APP_SPECIFIC_LOCALES	android	2
com.google.android.gms.permission.BROADCAST_TO_GOOGLEHELP	com.google.android.gms	2
android.permission.GET_RUNTIME_PERMISSIONS	android	2
com.google.android.finsky.permission.ACCESS_INSTANT_APP_NOTIFICATION_ENFORCEMENT	com.android.vending	2
android.permission.USE_BIOMETRIC	android	
android.permission.MANAGE_SMARTSPACE	android	2
android.permission.ACT_AS_PACKAGE_FOR_ACCESSIBILITY	android	2
com.google.android.deskclock.permission.RECEIVE_ALERT_BROADCASTS	com.google.android.deskclock	18
com.google.android.gms.permission.READ_VALUABLES_IMAGES	com.google.android.gms	2
com.google.android.launcher.permission.WRITE_SETTINGS	com.google.android.googlequicksearchbox	18
android.permission.FORCE_BACK	android	2
android.permission.BIND_PHONE_ACCOUNT_SUGGESTION_SERVICE	android	2
com.android.chrome.permission.READ_WRITE_BOOKMARK_FOLDERS	com.android.chrome	18
com.google.android.googleapps.permission.GOOGLE_AUTH.groups2	com.google.android.gsf	2
android.permission.MARK_DEVICE_ORGANIZATION_OWNED	android	67108866
com.google.android.launcher.permission.RECEIVE_LAUNCH_BROADCASTS	com.google.android.googlequicksearchbox	2
android.permission.UWB_RANGING	android	1
com.google.android.apps.tycho#com.google.android.ims.providers.ACCESS_DATA	com.google.android.apps.tycho	
com.google.android.gms.dck.permission.DIGITAL_KEY_READ	com.google.android.gms	
com.google.android.launcher.permission.READ_SETTINGS	com.google.android.googlequicksearchbox	18
com.android.chrome.permission.DEBUG	com.android.chrome	2
android.permission.MANAGE_APP_OPS_MODES	android	67109634
com.android.systemui.permission.PLUGIN	com.android.systemui	2
android.permission.BIND_IMS_SERVICE	android	32786
android.permission.NETWORK_CARRIER_PROVISIONING	android	18
android.permission.MODIFY_REFRESH_RATE_SWITCHING_TYPE	android	2
com.google.android.gms.permission.CAR_FUEL	com.google.android.gms	1
com.google.android.gms.auth.authzen.permission.KEY_REGISTRATION_FINISHED	com.google.android.gms	2
com.android.settings.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	com.android.settings	2
com.google.android.projection.gearhead.permission.START_PROJECTED_ACTIVITY	com.google.android.projection.gearhead	2
android.permission.CAMERA_DISABLE_TRANSMIT_LED	android	18
com.google.android.gms.home.matter.BIND_MATTER_COMMISSIONING_SERVICE	com.google.android.gms	2
android.permission.REQUEST_INSTALL_PACKAGES	android	66
android.permission.ACTIVITY_RECOGNITION	android	4097
com.google.android.gms.magictether.permission.CLIENT_TETHERING_PREFERENCE_CHANGED	com.google.android.gms	2
com.google.android.setupwizard.READ_DEVICE_ORIGIN	com.google.android.setupwizard	18
android.permission.CONTROL_INCALL_EXPERIENCE	android	67108882
android.permission.MODIFY_PHONE_STATE	android	67108882
com.google.android.gm.email.permission.GET_WIDGET_UPDATE	com.google.android.gm	2
android.permission.ACCESS_VR_MANAGER	android	2
com.google.android.gm.email.permission.UPDATE_AUTH_NOTIFICATION	com.google.android.gm	2
android.permission.MANAGE_AUTO_FILL	android	2
com.google.android.googlequicksearchbox.LAUNCH_FROM_DSP_HOTWORD	com.google.android.googlequicksearchbox	18
android.permission.PACKET_KEEPALIVE_OFFLOAD	android	18
com.android.launcher.permission.INSTALL_SHORTCUT	android	
android.permission.BIND_TEXT_SERVICE	android	2
android.permission.STATUS_BAR	android	33554450
android.permission.READ_FRAME_BUFFER	android	33554434
android.permission.QUERY_ALL_PACKAGES	android	
com.zhiliaoapp.musically.push.permission.MESSAGE	com.zhiliaoapp.musically	2
android.permission.RECORD_AUDIO	android	4097
android.permission.SEND_SMS_NO_CONFIRMATION	android	18
com.google.android.gms.DRIVE	com.google.android.gms	2
com.google.android.gms.permission.AD_ID	com.google.android.gms	
android.permission.DUMP	android	50
androidx.legacy.coreutils.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	com.google.android.gsf	2
com.google.android.settings.routines.ROUTINES_ACTIONS	com.android.settings	18
android.permission.MANAGE_SEARCH_UI	android	67108866
com.google.android.googleapps.permission.GOOGLE_AUTH.sierraqa	com.google.android.gsf	2
android.permission.GET_APP_GRANTED_URI_PERMISSIONS	android	2
com.android.simappdialog.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	com.android.simappdialog	2
android.permission.READ_DEVICE_CONFIG	android	1026
com.google.android.gms.permission.REQUEST_SCREEN_LOCK_COMPLEXITY	com.google.android.gms	
android.permission.LOCATION_HARDWARE	android	67108882
android.permission.SUPPRESS_CLIPBOARD_ACCESS_NOTIFICATION	android	2
android.permission.BIND_EXPLICIT_HEALTH_CHECK_SERVICE	android	18
android.permission.CONFIGURE_INTERACT_ACROSS_PROFILES	android	67108866
com.google.android.googlequicksearchbox.LAUNCH_WITH_RECORDED_AUDIO	com.google.android.googlequicksearchbox	18
android.permission.UNLIMITED_TOASTS	android	2
com.google.android.gms.people.permission.contactssync.BACKUP_SYNC_STATE_UPDATE_BROADCAST	com.google.android.gms	2
com.android.managedprovisioning.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	com.android.managedprovisioning	2
android.permission.NETWORK_AIRPLANE_MODE	android	2
com.android.providers.media.module.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION	com.google.android.providers.media.module	2
android.permission.READ_SOCIAL_STREAM	android	
android.permission.QUERY_ADMIN_POLICY	android	67108866
android.permission.MODIFY_SETTINGS_OVERRIDEABLE_BY_RESTORE	android	2050
android.permission.WAKE_LOCK	android	4096
android.permission.READ_CONTACTS	android	1
android.permission.SET_UNRESTRICTED_KEEP_CLEAR_AREAS	android	18
android.permission.MANAGE_UI_TRANSLATION	android	67108882
com.google.android.gms.auth.cryptauth.permission.KEY_CHANGE	com.google.android.gms	2
android.permission.INJECT_EVENTS	android	2
android.permission.ACCESS_DOWNLOAD_MANAGER_ADVANCED	com.android.providers.downloads	18
android.permission.MANAGE_SENSORS	android	2
android.permission.BIND_NETWORK_RECOMMENDATION_SERVICE	android	2
android.permission.BIND_CHOOSER_TARGET_SERVICE	android	2
com.google.android.gms.permission.GROWTH	com.google.android.gms	2
android.permission.FORCE_DEVICE_POLICY_MANAGER_LOGS	android	2
android.permission.ACCESS_BACKGROUND_LOCATION	android	4097
android.permission.BIND_INLINE_SUGGESTION_RENDER_SERVICE	android	2
android.permission.UPDATE_APP_OPS_STATS	android	67109138
android.permission.REQUEST_COMPANION_PROFILE_AUTOMOTIVE_PROJECTION	android	67108868
android.permission.BIND_CONTENT_CAPTURE_SERVICE	android	2
com.android.chrome.permission.SHOW_COMPLIANCE_SCREEN	com.android.chrome	18
android.permission.MANAGE_CARRIER_OEM_UNLOCK_STATE	android	18
android.permission.ACCESS_INPUT_FLINGER	android	2
android.permission.OBSERVE_GRANT_REVOKE_PERMISSIONS	android	18
android.permission.READ_OEM_UNLOCK_STATE	android	18
android.permission.ACCESS_AMBIENT_CONTEXT_EVENT	android	67108868
android.permission.BLUETOOTH_SCAN	android	1
com.android.vending.billing.ADD_CREDIT_CARD	com.android.vending	18
android.permission.SET_HARMFUL_APP_WARNINGS	android	514
android.permission.BIND_AUGMENTED_AUTOFILL_SERVICE	android	2
android.permission.OPEN_ACCESSIBILITY_DETAILS_SETTINGS	android	258
com.google.android.setupwizard.SETUP_PROGRESS_SERVICE	com.google.android.setupwizard	18
android.permission.DELIVER_COMPANION_MESSAGES	android	
android.permission.RESTORE_RUNTIME_PERMISSIONS	android	2
com.google.android.apps.docs.permission.C2D_MESSAGE	com.google.android.apps.docs	2
android.permission.SET_SCREEN_COMPATIBILITY	android	2
android.contacts.permission.MANAGE_SIM_ACCOUNTS	com.android.providers.contacts	2
com.android.vending.billing.IN_APP_NOTIFY.permission.C2D_MESSAGE	com.android.vending	2
com.google.android.gtalkservice.permission.GTALK_SERVICE	com.google.android.gsf	2
android.permission.ACCESS_MEDIA_LOCATION	android	1
android.permission.MEDIA_CONTENT_CONTROL	android	18
android.permission.DELETE_PACKAGES	android	67108882
com.google.android.gms.magictether.permission.DISABLE_SOFT_AP	com.google.android.gms	2
com.google.android.calendar.permission.READ_OOBE	com.google.android.calendar	2
android.permission.ADJUST_RUNTIME_PERMISSIONS_POLICY	android	258
com.android.voicemail.permission.ADD_VOICEMAIL	android	1
com.google.android.gms.chromesync.permission.METADATA_UPDATED	com.google.android.gms	2
