Bundle ID	Possible Google Play Store Link	source file
com.android.hotwordenrollment.okgoogle	"<a href=""https://play.google.com/store/apps/details?id=com.android.hotwordenrollment.okgoogle"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.hotwordenrollment.okgoogle</font></a>"	\data\system\packages.list
com.android.sdm.plugins.diagmon	"<a href=""https://play.google.com/store/apps/details?id=com.android.sdm.plugins.diagmon"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.sdm.plugins.diagmon</font></a>"	\data\system\packages.list
com.android.dreams.basic	"<a href=""https://play.google.com/store/apps/details?id=com.android.dreams.basic"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.dreams.basic</font></a>"	\data\system\packages.list
com.google.android.pixel.setupwizard.auto_generated_rro_product__	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.pixel.setupwizard.auto_generated_rro_product__"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.pixel.setupwizard.auto_generated_rro_product__</font></a>"	\data\system\packages.list
com.android.providers.settings.auto_generated_rro_product__	"<a href=""https://play.google.com/store/apps/details?id=com.android.providers.settings.auto_generated_rro_product__"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.providers.settings.auto_generated_rro_product__</font></a>"	\data\system\packages.list
com.google.android.as.oss	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.as.oss"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.as.oss</font></a>"	\data\system\packages.list
com.android.se	"<a href=""https://play.google.com/store/apps/details?id=com.android.se"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.se</font></a>"	\data\system\packages.list
com.android.inputdevices	"<a href=""https://play.google.com/store/apps/details?id=com.android.inputdevices"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.inputdevices</font></a>"	\data\system\packages.list
com.android.traceur.auto_generated_rro_product__	"<a href=""https://play.google.com/store/apps/details?id=com.android.traceur.auto_generated_rro_product__"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.traceur.auto_generated_rro_product__</font></a>"	\data\system\packages.list
com.google.android.apps.wellbeing	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.apps.wellbeing"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.apps.wellbeing</font></a>"	\data\system\packages.list
com.google.android.dialer	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.dialer"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.dialer</font></a>"	\data\system\packages.list
com.android.bips	"<a href=""https://play.google.com/store/apps/details?id=com.android.bips"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.bips</font></a>"	\data\system\packages.list
com.google.audio.hearing.visualization.accessibility.scribe	"<a href=""https://play.google.com/store/apps/details?id=com.google.audio.hearing.visualization.accessibility.scribe"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.audio.hearing.visualization.accessibility.scribe</font></a>"	\data\system\packages.list
com.google.android.apps.nbu.files	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.apps.nbu.files"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.apps.nbu.files</font></a>"	\data\system\packages.list
com.google.android.captiveportallogin	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.captiveportallogin"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.captiveportallogin</font></a>"	\data\system\packages.list
com.google.android.flipendo.auto_generated_rro_product__	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.flipendo.auto_generated_rro_product__"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.flipendo.auto_generated_rro_product__</font></a>"	\data\system\packages.list
com.google.android.accessibility.soundamplifier	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.accessibility.soundamplifier"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.accessibility.soundamplifier</font></a>"	\data\system\packages.list
com.shannon.rcsservice	"<a href=""https://play.google.com/store/apps/details?id=com.shannon.rcsservice"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.shannon.rcsservice</font></a>"	\data\system\packages.list
com.google.ambient.streaming	"<a href=""https://play.google.com/store/apps/details?id=com.google.ambient.streaming"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.ambient.streaming</font></a>"	\data\system\packages.list
com.android.musicfx	"<a href=""https://play.google.com/store/apps/details?id=com.android.musicfx"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.musicfx</font></a>"	\data\system\packages.list
com.android.ons.auto_generated_rro_vendor__	"<a href=""https://play.google.com/store/apps/details?id=com.android.ons.auto_generated_rro_vendor__"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.ons.auto_generated_rro_vendor__</font></a>"	\data\system\packages.list
com.google.android.apps.docs	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.apps.docs"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.apps.docs</font></a>"	\data\system\packages.list
com.google.android.apps.maps	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.apps.maps"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.apps.maps</font></a>"	\data\system\packages.list
com.google.android.apps.tips	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.apps.tips"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.apps.tips</font></a>"	\data\system\packages.list
com.google.android.documentsui.theme.pixel	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.documentsui.theme.pixel"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.documentsui.theme.pixel</font></a>"	\data\system\packages.list
com.google.android.modulemetadata	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.modulemetadata"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.modulemetadata</font></a>"	\data\system\packages.list
com.google.android.markup	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.markup"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.markup</font></a>"	\data\system\packages.list
com.android.cellbroadcastreceiver	"<a href=""https://play.google.com/store/apps/details?id=com.android.cellbroadcastreceiver"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.cellbroadcastreceiver</font></a>"	\data\system\packages.list
com.google.android.webview	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.webview"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.webview</font></a>"	\data\system\packages.list
com.google.android.apps.carrier.log	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.apps.carrier.log"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.apps.carrier.log</font></a>"	\data\system\packages.list
com.google.android.networkstack	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.networkstack"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.networkstack</font></a>"	\data\system\packages.list
com.google.android.contacts	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.contacts"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.contacts</font></a>"	\data\system\packages.list
com.android.server.telecom	"<a href=""https://play.google.com/store/apps/details?id=com.android.server.telecom"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.server.telecom</font></a>"	\data\system\packages.list
com.android.keychain	"<a href=""https://play.google.com/store/apps/details?id=com.android.keychain"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.keychain</font></a>"	\data\system\packages.list
com.android.server.telecom.auto_generated_rro_product__	"<a href=""https://play.google.com/store/apps/details?id=com.android.server.telecom.auto_generated_rro_product__"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.server.telecom.auto_generated_rro_product__</font></a>"	\data\system\packages.list
com.google.android.overlay.googleconfig	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.overlay.googleconfig"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.overlay.googleconfig</font></a>"	\data\system\packages.list
com.google.android.calculator	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.calculator"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.calculator</font></a>"	\data\system\packages.list
com.android.chrome	"<a href=""https://play.google.com/store/apps/details?id=com.android.chrome"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.chrome</font></a>"	\data\system\packages.list
com.android.bips.auto_generated_rro_product__	"<a href=""https://play.google.com/store/apps/details?id=com.android.bips.auto_generated_rro_product__"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.bips.auto_generated_rro_product__</font></a>"	\data\system\packages.list
com.google.android.packageinstaller	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.packageinstaller"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.packageinstaller</font></a>"	\data\system\packages.list
com.google.android.apps.customization.pixel	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.apps.customization.pixel"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.apps.customization.pixel</font></a>"	\data\system\packages.list
com.google.android.gms	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.gms"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.gms</font></a>"	\data\system\packages.list
com.google.android.gsf	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.gsf"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.gsf</font></a>"	\data\system\packages.list
com.google.android.ims	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.ims"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.ims</font></a>"	\data\system\packages.list
com.google.android.tag	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.tag"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.tag</font></a>"	\data\system\packages.list
com.google.android.tts	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.tts"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.tts</font></a>"	\data\system\packages.list
com.google.android.overlay.permissioncontroller	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.overlay.permissioncontroller"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.overlay.permissioncontroller</font></a>"	\data\system\packages.list
com.android.calllogbackup	"<a href=""https://play.google.com/store/apps/details?id=com.android.calllogbackup"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.calllogbackup</font></a>"	\data\system\packages.list
com.google.android.partnersetup	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.partnersetup"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.partnersetup</font></a>"	\data\system\packages.list
com.android.safetyregulatoryinfo	"<a href=""https://play.google.com/store/apps/details?id=com.android.safetyregulatoryinfo"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.safetyregulatoryinfo</font></a>"	\data\system\packages.list
com.android.cameraextensions	"<a href=""https://play.google.com/store/apps/details?id=com.android.cameraextensions"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.cameraextensions</font></a>"	\data\system\packages.list
com.google.android.pixel.setupwizard.overlay	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.pixel.setupwizard.overlay"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.pixel.setupwizard.overlay</font></a>"	\data\system\packages.list
com.google.android.apps.wallpaper.pixel	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.apps.wallpaper.pixel"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.apps.wallpaper.pixel</font></a>"	\data\system\packages.list
com.android.localtransport	"<a href=""https://play.google.com/store/apps/details?id=com.android.localtransport"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.localtransport</font></a>"	\data\system\packages.list
com.google.android.videos	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.videos"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.videos</font></a>"	\data\system\packages.list
com.google.euiccpixel.overlay.gs101	"<a href=""https://play.google.com/store/apps/details?id=com.google.euiccpixel.overlay.gs101"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.euiccpixel.overlay.gs101</font></a>"	\data\system\packages.list
com.google.android.wallpaper.effects	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.wallpaper.effects"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.wallpaper.effects</font></a>"	\data\system\packages.list
com.google.android.apps.nexuslauncher	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.apps.nexuslauncher"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.apps.nexuslauncher</font></a>"	\data\system\packages.list
com.google.android.nearby.halfsheet	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.nearby.halfsheet"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.nearby.halfsheet</font></a>"	\data\system\packages.list
com.android.carrierdefaultapp	"<a href=""https://play.google.com/store/apps/details?id=com.android.carrierdefaultapp"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.carrierdefaultapp</font></a>"	\data\system\packages.list
com.google.android.virtualmachine.res	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.virtualmachine.res"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.virtualmachine.res</font></a>"	\data\system\packages.list
com.google.RilConfigService	"<a href=""https://play.google.com/store/apps/details?id=com.google.RilConfigService"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.RilConfigService</font></a>"	\data\system\packages.list
com.android.theme.font.notoserifsource	"<a href=""https://play.google.com/store/apps/details?id=com.android.theme.font.notoserifsource"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.theme.font.notoserifsource</font></a>"	\data\system\packages.list
com.android.proxyhandler	"<a href=""https://play.google.com/store/apps/details?id=com.android.proxyhandler"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.proxyhandler</font></a>"	\data\system\packages.list
com.google.android.safetycenter.resources	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.safetycenter.resources"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.safetycenter.resources</font></a>"	\data\system\packages.list
com.google.android.compos.payload	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.compos.payload"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.compos.payload</font></a>"	\data\system\packages.list
com.android.internal.display.cutout.emulation.waterfall	"<a href=""https://play.google.com/store/apps/details?id=com.android.internal.display.cutout.emulation.waterfall"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.internal.display.cutout.emulation.waterfall</font></a>"	\data\system\packages.list
com.android.intentresolver	"<a href=""https://play.google.com/store/apps/details?id=com.android.intentresolver"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.intentresolver</font></a>"	\data\system\packages.list
com.google.SSRestartDetector	"<a href=""https://play.google.com/store/apps/details?id=com.google.SSRestartDetector"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.SSRestartDetector</font></a>"	\data\system\packages.list
com.google.android.storagemanager.auto_generated_rro_vendor__	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.storagemanager.auto_generated_rro_vendor__"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.storagemanager.auto_generated_rro_vendor__</font></a>"	\data\system\packages.list
com.customermobile.preload.vzw	"<a href=""https://play.google.com/store/apps/details?id=com.customermobile.preload.vzw"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.customermobile.preload.vzw</font></a>"	\data\system\packages.list
com.zhiliaoapp.musically	"<a href=""https://play.google.com/store/apps/details?id=com.zhiliaoapp.musically"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.zhiliaoapp.musically</font></a>"	\data\system\packages.list
com.google.android.connectivity.resources	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.connectivity.resources"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.connectivity.resources</font></a>"	\data\system\packages.list
com.android.providers.contacts.auto_generated_rro_product__	"<a href=""https://play.google.com/store/apps/details?id=com.android.providers.contacts.auto_generated_rro_product__"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.providers.contacts.auto_generated_rro_product__</font></a>"	\data\system\packages.list
com.google.android.feedback	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.feedback"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.feedback</font></a>"	\data\system\packages.list
com.topjohnwu.magisk	"<a href=""https://play.google.com/store/apps/details?id=com.topjohnwu.magisk"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.topjohnwu.magisk</font></a>"	\data\system\packages.list
com.google.android.printservice.recommendation	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.printservice.recommendation"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.printservice.recommendation</font></a>"	\data\system\packages.list
com.google.android.apps.photos	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.apps.photos"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.apps.photos</font></a>"	\data\system\packages.list
com.google.android.calendar	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.calendar"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.calendar</font></a>"	\data\system\packages.list
com.android.managedprovisioning	"<a href=""https://play.google.com/store/apps/details?id=com.android.managedprovisioning"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.managedprovisioning</font></a>"	\data\system\packages.list
com.google.android.pixelnfc	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.pixelnfc"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.pixelnfc</font></a>"	\data\system\packages.list
com.android.soundpicker	"<a href=""https://play.google.com/store/apps/details?id=com.android.soundpicker"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.soundpicker</font></a>"	\data\system\packages.list
com.google.android.documentsui	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.documentsui"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.documentsui</font></a>"	\data\system\packages.list
com.google.mainline.telemetry	"<a href=""https://play.google.com/store/apps/details?id=com.google.mainline.telemetry"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.mainline.telemetry</font></a>"	\data\system\packages.list
com.google.android.systemui.gxoverlay	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.systemui.gxoverlay"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.systemui.gxoverlay</font></a>"	\data\system\packages.list
com.google.android.apps.internal.betterbug	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.apps.internal.betterbug"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.apps.internal.betterbug</font></a>"	\data\system\packages.list
com.android.cellbroadcastservice.overlay.pixel	"<a href=""https://play.google.com/store/apps/details?id=com.android.cellbroadcastservice.overlay.pixel"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.cellbroadcastservice.overlay.pixel</font></a>"	\data\system\packages.list
com.android.sdm.plugins.dcmo	"<a href=""https://play.google.com/store/apps/details?id=com.android.sdm.plugins.dcmo"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.sdm.plugins.dcmo</font></a>"	\data\system\packages.list
com.google.android.apps.camera.services	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.apps.camera.services"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.apps.camera.services</font></a>"	\data\system\packages.list
com.android.providers.partnerbookmarks	"<a href=""https://play.google.com/store/apps/details?id=com.android.providers.partnerbookmarks"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.providers.partnerbookmarks</font></a>"	\data\system\packages.list
com.google.android.pixel.setupwizard.overlay2019	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.pixel.setupwizard.overlay2019"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.pixel.setupwizard.overlay2019</font></a>"	\data\system\packages.list
com.google.android.pixel.setupwizard.overlay2021	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.pixel.setupwizard.overlay2021"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.pixel.setupwizard.overlay2021</font></a>"	\data\system\packages.list
com.shannon.imsservice	"<a href=""https://play.google.com/store/apps/details?id=com.shannon.imsservice"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.shannon.imsservice</font></a>"	\data\system\packages.list
com.android.wallpaper.livepicker	"<a href=""https://play.google.com/store/apps/details?id=com.android.wallpaper.livepicker"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.wallpaper.livepicker</font></a>"	\data\system\packages.list
com.android.providers.telephony.auto_generated_rro_product__	"<a href=""https://play.google.com/store/apps/details?id=com.android.providers.telephony.auto_generated_rro_product__"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.providers.telephony.auto_generated_rro_product__</font></a>"	\data\system\packages.list
com.android.phone.auto_generated_rro_vendor__	"<a href=""https://play.google.com/store/apps/details?id=com.android.phone.auto_generated_rro_vendor__"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.phone.auto_generated_rro_vendor__</font></a>"	\data\system\packages.list
com.google.mainline.adservices	"<a href=""https://play.google.com/store/apps/details?id=com.google.mainline.adservices"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.mainline.adservices</font></a>"	\data\system\packages.list
com.android.imsserviceentitlement	"<a href=""https://play.google.com/store/apps/details?id=com.android.imsserviceentitlement"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.imsserviceentitlement</font></a>"	\data\system\packages.list
com.android.traceur.auto_generated_rro_vendor__	"<a href=""https://play.google.com/store/apps/details?id=com.android.traceur.auto_generated_rro_vendor__"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.traceur.auto_generated_rro_vendor__</font></a>"	\data\system\packages.list
com.google.android.apps.cbrsnetworkmonitor	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.apps.cbrsnetworkmonitor"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.apps.cbrsnetworkmonitor</font></a>"	\data\system\packages.list
com.android.internal.display.cutout.emulation.avoidAppsInCutout	"<a href=""https://play.google.com/store/apps/details?id=com.android.internal.display.cutout.emulation.avoidAppsInCutout"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.internal.display.cutout.emulation.avoidAppsInCutout</font></a>"	\data\system\packages.list
com.google.android.gms.supervision	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.gms.supervision"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.gms.supervision</font></a>"	\data\system\packages.list
com.android.bookmarkprovider	"<a href=""https://play.google.com/store/apps/details?id=com.android.bookmarkprovider"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.bookmarkprovider</font></a>"	\data\system\packages.list
com.google.android.overlay.pixelconfigcommon	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.overlay.pixelconfigcommon"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.overlay.pixelconfigcommon</font></a>"	\data\system\packages.list
com.android.settings	"<a href=""https://play.google.com/store/apps/details?id=com.android.settings"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.settings</font></a>"	\data\system\packages.list
com.google.android.wfcactivation	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.wfcactivation"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.wfcactivation</font></a>"	\data\system\packages.list
com.google.android.apps.healthdata	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.apps.healthdata"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.apps.healthdata</font></a>"	\data\system\packages.list
com.samsung.slsi.telephony.oemril	"<a href=""https://play.google.com/store/apps/details?id=com.samsung.slsi.telephony.oemril"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.samsung.slsi.telephony.oemril</font></a>"	\data\system\packages.list
com.google.android.settings.intelligence	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.settings.intelligence"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.settings.intelligence</font></a>"	\data\system\packages.list
com.google.android.projection.gearhead	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.projection.gearhead"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.projection.gearhead</font></a>"	\data\system\packages.list
com.google.android.apps.scone	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.apps.scone"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.apps.scone</font></a>"	\data\system\packages.list
com.google.android.apps.turbo	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.apps.turbo"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.apps.turbo</font></a>"	\data\system\packages.list
com.google.android.apps.tycho	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.apps.tycho"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.apps.tycho</font></a>"	\data\system\packages.list
com.google.android.tetheringentitlement	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.tetheringentitlement"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.tetheringentitlement</font></a>"	\data\system\packages.list
com.android.omadm.service	"<a href=""https://play.google.com/store/apps/details?id=com.android.omadm.service"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.omadm.service</font></a>"	\data\system\packages.list
com.google.android.apps.dreamliner	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.apps.dreamliner"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.apps.dreamliner</font></a>"	\data\system\packages.list
com.android.cts.ctsshim	"<a href=""https://play.google.com/store/apps/details?id=com.android.cts.ctsshim"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.android.cts.ctsshim</font></a>"	\data\system\packages.list
com.google.android.apps.wearables.maestro.companion	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.apps.wearables.maestro.companion"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.apps.wearables.maestro.companion</font></a>"	\data\system\packages.list
com.google.android.wifi.resources	"<a href=""https://play.google.com/store/apps/details?id=com.google.android.wifi.resources"" target=""_blank""><font color=""blue"">https://play.google.com/store/apps/details?id=com.google.android.wifi.resources</font></a>"	\data\system\packages.list
