Last Time Active	Usage Type	Time Active in Msecs	Time Active in Secs	Last Time Service Used	Last Time Visible	Total Time Visible	App Launch Count	Package	Types	Class	Source
2023-05-02 13:20:18	configurations	85715356	85715								daily
2023-05-02 12:35:36	event-log		0					com.google.android.gm	STANDBY_BUCKET_CHANGED		daily
2023-05-02 12:35:32	event-log		0					com.google.android.apps.wellbeing	STANDBY_BUCKET_CHANGED		daily
2023-05-02 12:35:20	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 12:35:10	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 12:21:09	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 12:20:57	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 12:04:20	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 12:04:16	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 12:04:16	event-log		0					com.google.android.apps.messaging	NOTIFICATION_SEEN		daily
2023-05-02 12:04:14	event-log		0					com.google.android.apps.messaging	SHORTCUT_INVOCATION		daily
2023-05-02 12:04:14	event-log		0					com.google.android.apps.messaging	NOTIFICATION_INTERRUPTION		daily
2023-05-02 12:04:14	event-log		0					com.google.android.apps.messaging	SHORTCUT_INVOCATION		daily
2023-05-02 12:02:56	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 12:02:55	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 12:02:17	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 12:02:06	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 12:02:02	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 12:01:42	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 12:01:41	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 12:01:22	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 11:58:47	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 11:58:37	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 11:58:21	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 11:58:05	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 11:54:33	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 11:54:32	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 11:54:27	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 11:54:21	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 11:54:21	event-log		0					com.google.android.googlequicksearchbox	NOTIFICATION_SEEN		daily
2023-05-02 11:46:15	event-log		0						STANDBY_BUCKET_CHANGED		daily
2023-05-02 11:46:15	event-log		0					com.google.android.gm	STANDBY_BUCKET_CHANGED		daily
2023-05-02 11:46:15	event-log		0					com.topjohnwu.magisk	STANDBY_BUCKET_CHANGED		daily
2023-05-02 11:39:00	event-log		0					com.google.android.googlequicksearchbox	NOTIFICATION_INTERRUPTION		daily
2023-05-02 11:38:50	event-log		0					com.google.android.googlequicksearchbox	FOREGROUND_SERVICE_START	com.google.android.libraries.mdi.download.foreground.sting.ForegroundDownloadService	daily
2023-05-02 11:38:46	packages	2703812	2703				62	com.google.android.apps.nexuslauncher			daily
2023-05-02 11:38:46	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 11:38:46	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_STOPPED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 11:38:46	event-log		0					android	KEYGUARD_SHOWN		daily
2023-05-02 11:38:46	packages	2703812	2703				62	com.google.android.apps.nexuslauncher			weekly
2023-05-02 11:38:45	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 11:38:44	packages	205608	205				9	com.android.vending			daily
2023-05-02 11:38:44	event-log		0					com.android.vending	ACTIVITY_PAUSED	com.google.android.finsky.activities.MainActivity	daily
2023-05-02 11:38:44	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 11:38:44	event-log		0					com.android.vending	ACTIVITY_STOPPED	com.google.android.finsky.activities.MainActivity	daily
2023-05-02 11:38:44	packages	205608	205				9	com.android.vending			monthly
2023-05-02 11:38:44	packages	205608	205				9	com.android.vending			weekly
2023-05-02 11:38:44	packages	205608	205				9	com.android.vending			yearly
2023-05-02 11:38:43	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_STOPPED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 11:38:43	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 11:38:43	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 11:38:42	packages	351489	351				6	com.google.android.apps.messaging			daily
2023-05-02 11:38:42	event-log		0					com.google.android.apps.messaging	ACTIVITY_PAUSED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 11:38:42	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 11:38:42	event-log		0					com.google.android.apps.messaging	ACTIVITY_STOPPED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 11:38:42	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 11:38:42	event-log		0					com.android.vending	ACTIVITY_RESUMED	com.google.android.finsky.activities.MainActivity	daily
2023-05-02 11:38:42	packages	351489	351				6	com.google.android.apps.messaging			weekly
2023-05-02 11:38:41	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 11:38:41	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 11:38:23	event-log		0					android	KEYGUARD_HIDDEN		daily
2023-05-02 11:38:22	event-log		0					com.google.android.apps.messaging	ACTIVITY_RESUMED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 11:38:19	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 11:36:14	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 11:36:14	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 11:30:21	event-log		0					com.google.android.googlequicksearchbox	FOREGROUND_SERVICE_STOP	com.google.android.libraries.mdi.download.foreground.sting.ForegroundDownloadService	daily
2023-05-02 11:30:20	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 11:30:17	event-log		0					com.google.android.gm	STANDBY_BUCKET_CHANGED		daily
2023-05-02 11:30:14	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 11:30:14	event-log		0					com.google.android.apps.messaging	NOTIFICATION_SEEN		daily
2023-05-02 11:30:08	event-log		0					com.google.android.apps.messaging	SHORTCUT_INVOCATION		daily
2023-05-02 11:30:08	event-log		0					com.google.android.apps.messaging	NOTIFICATION_INTERRUPTION		daily
2023-05-02 11:30:08	event-log		0					com.google.android.apps.messaging	SHORTCUT_INVOCATION		daily
2023-05-02 11:22:08	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 11:22:08	event-log		0					com.google.android.apps.messaging	ACTIVITY_PAUSED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 11:22:08	event-log		0					com.google.android.apps.messaging	ACTIVITY_STOPPED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 11:22:08	event-log		0					android	KEYGUARD_SHOWN		daily
2023-05-02 11:22:06	event-log		0					com.google.android.apps.messaging	ACTIVITY_RESUMED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 11:22:06	event-log		0					android	KEYGUARD_HIDDEN		daily
2023-05-02 11:22:03	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 11:16:27	event-log		0					com.google.android.calendar	STANDBY_BUCKET_CHANGED		daily
2023-05-02 11:00:00	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 10:59:58	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 10:54:31	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 10:54:20	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 10:54:19	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 10:54:19	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 10:54:19	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 10:54:19	event-log		0					com.google.android.apps.messaging	ACTIVITY_PAUSED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:54:19	event-log		0					com.google.android.apps.messaging	ACTIVITY_STOPPED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:54:19	event-log		0					android	KEYGUARD_SHOWN		daily
2023-05-02 10:54:18	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 10:54:14	event-log		0					com.google.android.apps.messaging	ACTIVITY_PAUSED	com.google.android.apps.messaging.home.HomeActivity	daily
2023-05-02 10:54:14	event-log		0					com.google.android.apps.messaging	ACTIVITY_RESUMED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:54:14	event-log		0					com.google.android.apps.messaging	ACTIVITY_PAUSED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:54:14	event-log		0					com.google.android.apps.messaging	ACTIVITY_RESUMED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:54:14	event-log		0					com.google.android.apps.messaging	SHORTCUT_INVOCATION		daily
2023-05-02 10:54:14	event-log		0					com.google.android.apps.messaging	ACTIVITY_STOPPED	com.google.android.apps.messaging.home.HomeActivity	daily
2023-05-02 10:54:14	event-log		0					android	KEYGUARD_HIDDEN		daily
2023-05-02 10:54:13	event-log		0					com.google.android.apps.messaging	ACTIVITY_RESUMED	com.google.android.apps.messaging.home.HomeActivity	daily
2023-05-02 10:54:13	event-log		0					com.google.android.apps.messaging	USER_INTERACTION		daily
2023-05-02 10:54:09	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 10:54:09	event-log		0					com.google.android.apps.messaging	NOTIFICATION_SEEN		daily
2023-05-02 10:53:27	event-log		0					com.google.android.apps.messaging	SHORTCUT_INVOCATION		daily
2023-05-02 10:53:26	event-log		0					com.google.android.apps.messaging	SHORTCUT_INVOCATION		daily
2023-05-02 10:53:26	event-log		0					com.google.android.apps.messaging	NOTIFICATION_INTERRUPTION		daily
2023-05-02 10:52:08	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 10:52:08	event-log		0					com.google.android.apps.messaging	ACTIVITY_PAUSED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:52:08	event-log		0					com.google.android.apps.messaging	ACTIVITY_STOPPED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:52:08	event-log		0					android	KEYGUARD_SHOWN		daily
2023-05-02 10:51:29	event-log		0					com.google.android.apps.messaging	ACTIVITY_RESUMED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:51:29	event-log		0					android	KEYGUARD_HIDDEN		daily
2023-05-02 10:51:27	event-log		0					com.google.android.apps.messaging	NOTIFICATION_SEEN		daily
2023-05-02 10:51:26	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 10:51:22	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 10:51:22	event-log		0					com.google.android.apps.messaging	NOTIFICATION_INTERRUPTION		daily
2023-05-02 10:51:22	event-log		0					com.google.android.apps.messaging	SHORTCUT_INVOCATION		daily
2023-05-02 10:51:22	event-log		0					com.google.android.apps.messaging	NOTIFICATION_SEEN		daily
2023-05-02 10:51:21	event-log		0					com.google.android.apps.messaging	SHORTCUT_INVOCATION		daily
2023-05-02 10:50:37	event-log		0					com.google.android.apps.messaging	ACTIVITY_PAUSED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:50:37	event-log		0					com.google.android.apps.messaging	ACTIVITY_STOPPED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:50:37	event-log		0					android	KEYGUARD_SHOWN		daily
2023-05-02 10:50:37	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 10:50:36	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 10:50:16	event-log		0					com.google.android.apps.messaging	SHORTCUT_INVOCATION		daily
2023-05-02 10:50:16	event-log		0					com.google.android.apps.messaging	ACTIVITY_STOPPED	com.google.android.apps.messaging.home.HomeActivity	daily
2023-05-02 10:50:16	event-log		0					android	KEYGUARD_HIDDEN		daily
2023-05-02 10:50:15	event-log		0					com.google.android.apps.messaging	ACTIVITY_RESUMED	com.google.android.apps.messaging.home.HomeActivity	daily
2023-05-02 10:50:15	event-log		0					com.google.android.apps.messaging	USER_INTERACTION		daily
2023-05-02 10:50:15	event-log		0					com.google.android.apps.messaging	ACTIVITY_PAUSED	com.google.android.apps.messaging.home.HomeActivity	daily
2023-05-02 10:50:15	event-log		0					com.google.android.apps.messaging	ACTIVITY_RESUMED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:50:15	event-log		0					com.google.android.apps.messaging	ACTIVITY_PAUSED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:50:15	event-log		0					com.google.android.apps.messaging	ACTIVITY_RESUMED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:50:10	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 10:50:10	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 10:50:09	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 10:50:09	event-log		0					com.google.android.apps.messaging	NOTIFICATION_SEEN		daily
2023-05-02 10:50:06	event-log		0					com.google.android.apps.messaging	SHORTCUT_INVOCATION		daily
2023-05-02 10:50:06	event-log		0					com.google.android.apps.messaging	NOTIFICATION_INTERRUPTION		daily
2023-05-02 10:50:06	event-log		0					com.google.android.apps.messaging	SHORTCUT_INVOCATION		daily
2023-05-02 10:49:25	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 10:49:02	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 10:48:55	event-log		0					com.google.android.apps.messaging	ACTIVITY_PAUSED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:48:55	event-log		0					com.google.android.apps.messaging	ACTIVITY_STOPPED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:48:55	event-log		0					android	KEYGUARD_SHOWN		daily
2023-05-02 10:48:54	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 10:48:41	event-log		0					android	KEYGUARD_HIDDEN		daily
2023-05-02 10:48:40	event-log		0					com.google.android.apps.messaging	ACTIVITY_RESUMED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:48:38	event-log		0					com.google.android.apps.messaging	NOTIFICATION_SEEN		daily
2023-05-02 10:48:37	event-log		0					com.google.android.apps.messaging	NOTIFICATION_INTERRUPTION		daily
2023-05-02 10:48:37	event-log		0					com.google.android.apps.messaging	SHORTCUT_INVOCATION		daily
2023-05-02 10:48:36	event-log		0					com.google.android.apps.messaging	SHORTCUT_INVOCATION		daily
2023-05-02 10:48:34	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 10:48:33	event-log		0					com.google.android.apps.messaging	ACTIVITY_PAUSED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:48:33	event-log		0					com.google.android.apps.messaging	ACTIVITY_STOPPED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:48:33	event-log		0					android	KEYGUARD_SHOWN		daily
2023-05-02 10:48:32	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 10:48:30	event-log		0					com.google.android.apps.messaging	ACTIVITY_RESUMED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:48:30	event-log		0					android	KEYGUARD_HIDDEN		daily
2023-05-02 10:48:27	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 10:46:04	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 10:46:04	event-log		0					com.google.android.apps.messaging	ACTIVITY_PAUSED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:46:04	event-log		0					com.google.android.apps.messaging	ACTIVITY_STOPPED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:46:04	event-log		0					android	KEYGUARD_SHOWN		daily
2023-05-02 10:45:38	event-log		0					com.google.android.apps.messaging	ACTIVITY_PAUSED	com.google.android.apps.messaging.home.HomeActivity	daily
2023-05-02 10:45:38	event-log		0					com.google.android.apps.messaging	ACTIVITY_RESUMED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:45:38	event-log		0					com.google.android.apps.messaging	SHORTCUT_INVOCATION		daily
2023-05-02 10:45:38	event-log		0					com.google.android.apps.messaging	ACTIVITY_STOPPED	com.google.android.apps.messaging.home.HomeActivity	daily
2023-05-02 10:45:35	event-log		0					com.google.android.apps.messaging	ACTIVITY_PAUSED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:45:35	event-log		0					com.google.android.apps.messaging	ACTIVITY_RESUMED	com.google.android.apps.messaging.home.HomeActivity	daily
2023-05-02 10:45:35	event-log		0					com.google.android.apps.messaging	ACTIVITY_STOPPED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:45:34	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 10:45:34	event-log		0					com.google.android.apps.messaging	ACTIVITY_RESUMED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:45:34	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_STOPPED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 10:45:21	packages	26589	26				1				daily
2023-05-02 10:45:21	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 10:45:21	event-log		0						ACTIVITY_PAUSED		daily
2023-05-02 10:45:21	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 10:45:21	event-log		0						ACTIVITY_STOPPED		daily
2023-05-02 10:45:21	packages	26589	26				1				monthly
2023-05-02 10:45:21	packages	26589	26				1				weekly
2023-05-02 10:45:21	packages	26589	26				1				yearly
2023-05-02 10:45:19	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 10:45:19	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 10:45:01	event-log		0						ACTIVITY_PAUSED		daily
2023-05-02 10:45:01	event-log		0						ACTIVITY_RESUMED		daily
2023-05-02 10:45:01	event-log		0						ACTIVITY_STOPPED		daily
2023-05-02 10:44:59	event-log		0						ACTIVITY_STOPPED		daily
2023-05-02 10:44:59	event-log		0						ACTIVITY_STOPPED		daily
2023-05-02 10:44:58	event-log		0						ACTIVITY_PAUSED		daily
2023-05-02 10:44:58	event-log		0						ACTIVITY_RESUMED		daily
2023-05-02 10:44:58	event-log		0						ACTIVITY_PAUSED		daily
2023-05-02 10:44:58	event-log		0						ACTIVITY_RESUMED		daily
2023-05-02 10:44:58	event-log		0						ACTIVITY_STOPPED		daily
2023-05-02 10:44:58	event-log		0						ACTIVITY_PAUSED		daily
2023-05-02 10:44:58	event-log		0						ACTIVITY_RESUMED		daily
2023-05-02 10:44:55	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 10:44:55	event-log		0						ACTIVITY_RESUMED		daily
2023-05-02 10:44:55	event-log		0						STANDBY_BUCKET_CHANGED		daily
2023-05-02 10:44:55	event-log		0						ACTIVITY_PAUSED		daily
2023-05-02 10:44:55	event-log		0						ACTIVITY_RESUMED		daily
2023-05-02 10:44:55	event-log		0						ACTIVITY_STOPPED		daily
2023-05-02 10:44:55	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_STOPPED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 10:44:52	event-log		0					com.google.android.apps.messaging	ACTIVITY_PAUSED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:44:52	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 10:44:52	event-log		0					com.google.android.apps.messaging	ACTIVITY_STOPPED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:44:51	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 10:44:51	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 10:44:50	event-log		0					com.google.android.apps.messaging	ACTIVITY_PAUSED	com.google.android.apps.messaging.home.HomeActivity	daily
2023-05-02 10:44:50	event-log		0					com.google.android.apps.messaging	ACTIVITY_RESUMED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:44:50	event-log		0					com.google.android.apps.messaging	SHORTCUT_INVOCATION		daily
2023-05-02 10:44:50	event-log		0					com.google.android.apps.messaging	ACTIVITY_STOPPED	com.google.android.apps.messaging.home.HomeActivity	daily
2023-05-02 10:44:49	event-log		0					com.google.android.apps.messaging	ACTIVITY_STOPPED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:44:49	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 10:44:49	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 10:44:48	event-log		0					com.google.android.apps.messaging	ACTIVITY_PAUSED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:44:48	event-log		0					com.google.android.apps.messaging	ACTIVITY_RESUMED	com.google.android.apps.messaging.home.HomeActivity	daily
2023-05-02 10:44:43	packages		0					com.google.android.googlequicksearchbox			daily
2023-05-02 10:44:43	event-log		0					com.google.android.googlequicksearchbox	USER_INTERACTION		daily
2023-05-02 10:44:43	packages		0					com.google.android.googlequicksearchbox			monthly
2023-05-02 10:44:43	packages		0					com.google.android.googlequicksearchbox			weekly
2023-05-02 10:44:43	packages		0					com.google.android.googlequicksearchbox			yearly
2023-05-02 10:44:40	event-log		0					android	KEYGUARD_HIDDEN		daily
2023-05-02 10:44:39	event-log		0					com.google.android.apps.messaging	ACTIVITY_RESUMED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:44:36	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 10:44:36	event-log		0					com.google.android.googlequicksearchbox	NOTIFICATION_SEEN		daily
2023-05-02 10:44:31	event-log		0					com.google.android.googlequicksearchbox	NOTIFICATION_INTERRUPTION		daily
2023-05-02 10:44:20	event-log		0					com.google.android.googlequicksearchbox	FOREGROUND_SERVICE_START	com.google.android.libraries.mdi.download.foreground.sting.ForegroundDownloadService	daily
2023-05-02 10:44:18	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-02 10:44:18	event-log		0					com.google.android.apps.messaging	ACTIVITY_PAUSED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:44:18	event-log		0					com.google.android.apps.messaging	ACTIVITY_STOPPED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:44:18	event-log		0					android	KEYGUARD_SHOWN		daily
2023-05-02 10:44:15	event-log		0					com.google.android.googlequicksearchbox	NOTIFICATION_SEEN		daily
2023-05-02 10:44:15	event-log		0					com.google.android.googlequicksearchbox	NOTIFICATION_INTERRUPTION		daily
2023-05-02 10:44:02	event-log		0					com.google.android.apps.messaging	ACTIVITY_PAUSED	com.google.android.apps.messaging.home.HomeActivity	daily
2023-05-02 10:44:02	event-log		0					com.google.android.apps.messaging	ACTIVITY_RESUMED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:44:02	event-log		0					com.google.android.apps.messaging	SHORTCUT_INVOCATION		daily
2023-05-02 10:44:02	event-log		0					com.google.android.apps.messaging	ACTIVITY_STOPPED	com.google.android.apps.messaging.home.HomeActivity	daily
2023-05-02 10:44:00	event-log		0					com.google.android.apps.messaging	ACTIVITY_PAUSED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:44:00	event-log		0					com.google.android.apps.messaging	ACTIVITY_RESUMED	com.google.android.apps.messaging.home.HomeActivity	daily
2023-05-02 10:44:00	event-log		0					com.google.android.apps.messaging	ACTIVITY_STOPPED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:43:59	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_STOPPED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 10:43:59	event-log		0					com.google.android.gm	STANDBY_BUCKET_CHANGED		daily
2023-05-02 10:43:58	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 10:43:58	event-log		0					com.google.android.apps.messaging	ACTIVITY_RESUMED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-02 10:43:58	event-log		0					com.google.android.apps.messaging	SHORTCUT_INVOCATION		daily
2023-05-02 10:43:56	event-log		0					android	KEYGUARD_HIDDEN		daily
2023-05-02 10:43:56	event-log		0					com.google.android.youtube	STANDBY_BUCKET_CHANGED		daily
2023-05-02 10:43:55	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 10:43:55	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-02 10:43:52	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-02 09:33:04	event-log		0					com.hld.anzenbokusucal	STANDBY_BUCKET_CHANGED		daily
